epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
191,0.0018,99.96,2.7805,60.39,70.00,21.95,0.00,2.3
192,0.0019,99.95,2.7716,60.67,70.04,23.20,0.00,2.6
193,0.0022,99.95,2.8345,60.09,69.72,21.55,0.00,2.3
194,0.0024,99.92,2.8020,60.08,69.53,22.30,0.00,2.4
195,0.0022,99.94,2.7769,60.47,69.86,22.90,0.00,2.4
196,0.0025,99.93,2.7569,60.78,70.26,22.85,0.00,2.3
197,0.0014,99.98,2.8168,60.24,69.79,22.05,0.00,2.3
198,0.0027,99.93,2.7776,60.35,70.03,21.65,0.00,2.3
199,0.0018,99.96,2.7823,60.56,69.80,23.60,0.00,2.1
200,0.0023,99.95,2.8275,59.92,69.49,21.65,0.00,2.1
