epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
182,0.0022,99.92,2.9299,59.33,68.67,21.95,0.00,5.1
183,0.0021,99.96,2.9696,59.17,68.42,22.15,0.00,5.6
184,0.0020,99.93,3.0434,58.57,68.44,19.10,0.00,5.1
185,0.0023,99.94,3.0593,58.30,68.17,18.80,0.00,4.8
186,0.0017,99.96,3.1017,58.16,68.09,18.45,0.00,4.9
187,0.0013,99.98,3.0652,58.41,68.28,18.95,0.00,4.5
188,0.0019,99.94,3.0394,58.49,68.31,19.20,0.00,4.6
189,0.0010,99.98,3.0759,58.41,68.05,19.85,0.00,5.7
190,0.0014,99.96,3.0965,58.11,67.91,18.90,0.00,5.0
191,0.0010,99.98,3.0367,58.54,67.96,20.85,0.00,4.4
192,0.0017,99.95,3.0883,58.11,68.06,18.30,0.00,4.9
193,0.0021,99.95,3.1090,58.12,68.06,18.35,0.00,4.6
194,0.0009,99.99,3.0648,58.38,68.03,19.80,0.00,4.4
195,0.0012,99.98,3.1121,58.00,67.91,18.35,0.00,5.4
196,0.0011,99.98,3.0820,58.08,67.80,19.20,0.00,5.4
197,0.0008,99.98,3.1397,57.69,67.65,17.85,0.00,4.4
198,0.0007,100.00,3.0916,57.98,67.83,18.60,0.00,4.0
199,0.0008,99.99,3.1084,58.01,68.01,18.00,0.00,4.0
200,0.0015,99.98,3.0803,58.10,67.86,19.05,0.00,5.6
