epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
163,0.4646,83.56,1.9521,47.04,57.00,7.20,0.00,13.5
164,0.4625,83.88,1.9925,46.61,56.16,8.40,0.00,13.6
165,0.4606,83.86,1.9403,47.11,56.33,10.25,0.00,13.6
166,0.4592,83.57,1.8667,48.12,57.58,10.30,0.00,13.6
167,0.4589,84.12,1.9108,47.51,57.11,9.10,0.00,13.5
168,0.4581,84.14,1.8803,48.15,57.51,10.70,0.00,13.5
169,0.4541,84.26,1.9213,47.83,57.45,9.35,0.00,13.6
170,0.4523,84.22,1.8714,48.31,57.80,10.35,0.00,13.5
171,0.4419,84.54,1.9063,48.50,58.17,9.80,0.00,13.6
172,0.4510,84.08,1.8916,48.41,57.95,10.25,0.00,13.7
173,0.4483,84.45,1.9010,48.27,57.76,10.30,0.00,13.6
174,0.4431,84.80,1.9248,47.97,57.52,9.75,0.00,13.6
175,0.4392,84.60,1.9211,48.49,58.27,9.35,0.00,13.6
176,0.4438,84.27,1.9364,48.07,57.76,9.30,0.00,13.6
177,0.4403,84.64,1.9196,48.27,57.84,10.00,0.00,13.6
178,0.4391,84.94,1.9135,48.29,57.83,10.15,0.00,13.5
179,0.4440,84.31,1.9283,47.98,57.58,9.60,0.00,13.6
180,0.4374,84.78,1.9460,47.74,57.35,9.30,0.00,13.5
181,0.4378,84.86,1.8982,48.45,58.15,9.65,0.00,13.5
182,0.4355,85.09,1.8909,48.78,58.29,10.75,0.00,13.5
183,0.4272,84.98,1.9163,48.35,57.80,10.55,0.00,13.5
184,0.4326,85.17,1.9005,48.57,58.11,10.40,0.00,13.5
185,0.4296,84.94,1.9198,48.47,58.00,10.35,0.00,13.5
186,0.4273,85.06,1.9217,48.38,57.94,10.15,0.00,13.5
187,0.4292,84.50,1.9283,48.51,58.12,10.05,0.00,13.6
188,0.4331,84.71,1.9210,48.52,58.01,10.55,0.00,13.6
189,0.4333,84.91,1.9184,48.34,57.79,10.55,0.00,13.5
190,0.4332,84.93,1.9090,48.50,57.96,10.65,0.00,13.5
191,0.4268,85.14,1.9260,48.22,57.70,10.30,0.00,13.6
192,0.4299,84.85,1.9158,48.38,57.89,10.35,0.00,13.4
193,0.4238,85.10,1.9156,48.51,58.05,10.35,0.00,13.5
194,0.4189,85.44,1.9250,48.45,57.96,10.40,0.00,13.5
195,0.4216,85.21,1.9217,48.46,57.96,10.45,0.00,13.6
196,0.4353,84.77,1.9276,48.37,57.90,10.25,0.00,13.7
197,0.4265,85.22,1.9256,48.38,57.89,10.35,0.00,13.7
198,0.4255,84.96,1.9281,48.39,57.94,10.20,0.00,13.7
199,0.4269,84.68,1.9269,48.35,57.89,10.20,0.00,13.6
200,0.4153,85.60,1.9254,48.38,57.92,10.20,0.00,13.6
