epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
169,0.0162,99.52,3.6524,48.64,56.92,15.50,0.00,2.7
170,0.0145,99.57,3.6170,49.32,58.34,13.25,0.00,2.9
171,0.0126,99.69,3.6559,49.21,57.99,14.10,0.00,2.7
172,0.0105,99.70,3.9359,47.54,56.74,10.75,0.00,2.8
173,0.0121,99.68,3.7745,48.91,58.05,12.35,0.00,2.7
174,0.0098,99.78,3.8285,48.36,57.71,10.95,0.00,2.8
175,0.0094,99.81,3.7844,48.60,57.48,13.10,0.00,2.9
176,0.0087,99.77,3.8871,47.78,56.91,11.25,0.00,2.8
177,0.0106,99.73,3.7904,48.71,57.70,12.75,0.00,2.8
178,0.0102,99.69,3.8844,48.30,57.41,11.85,0.00,2.8
179,0.0085,99.81,3.8357,48.45,57.61,11.80,0.00,2.7
180,0.0091,99.75,3.8436,48.64,57.61,12.75,0.00,2.7
181,0.0079,99.83,3.8438,48.37,57.27,12.75,0.00,2.8
182,0.0079,99.81,3.8984,48.21,57.49,11.10,0.00,2.6
183,0.0084,99.83,3.8678,48.49,57.79,11.30,0.00,2.6
184,0.0079,99.81,3.9279,48.26,57.61,10.85,0.00,2.6
185,0.0062,99.89,3.8887,48.48,57.52,12.30,0.00,2.8
186,0.0065,99.87,3.9675,47.96,57.25,10.80,0.00,2.7
187,0.0067,99.88,3.9124,48.39,57.80,10.75,0.00,2.8
188,0.0073,99.81,3.8734,48.60,57.95,11.20,0.00,2.6
189,0.0063,99.90,3.8686,48.51,57.71,11.70,0.00,2.7
190,0.0068,99.84,3.8901,48.39,57.70,11.15,0.00,2.6
191,0.0062,99.88,3.8823,48.51,57.74,11.60,0.00,2.6
192,0.0060,99.90,3.9241,48.24,57.59,10.85,0.00,2.6
193,0.0067,99.86,3.9195,48.27,57.52,11.25,0.00,2.5
194,0.0067,99.88,3.9144,48.35,57.50,11.75,0.00,2.4
195,0.0058,99.90,3.9047,48.29,57.52,11.35,0.00,2.7
196,0.0054,99.90,3.8966,48.42,57.61,11.65,0.00,2.8
197,0.0062,99.85,3.8943,48.45,57.66,11.60,0.00,2.7
198,0.0061,99.88,3.9004,48.34,57.55,11.50,0.00,2.7
199,0.0060,99.87,3.9021,48.34,57.55,11.50,0.00,2.6
200,0.0056,99.90,3.9034,48.37,57.65,11.25,0.00,2.7
