epoch,train_loss,train_acc,val_loss,val_acc,head_acc,med_acc,tail_acc,time_s
227,0.0042,99.85,3.3035,59.62,69.15,21.50,0.00,4.4
228,0.0030,99.93,3.3507,59.46,69.29,20.15,0.00,4.7
229,0.0030,99.90,2.9971,61.41,69.03,30.95,0.00,4.7
230,0.0031,99.91,3.2485,59.92,69.00,23.60,0.00,4.6
231,0.0019,99.92,3.0732,60.65,69.50,25.25,0.00,5.2
232,0.0025,99.93,2.9504,61.85,70.29,28.10,0.00,5.1
233,0.0021,99.92,3.1593,60.92,69.74,25.65,0.00,5.0
234,0.0010,99.98,3.2034,60.51,69.72,23.65,0.00,4.7
235,0.0011,99.95,3.3371,60.06,69.44,22.55,0.00,4.8
236,0.0012,99.98,3.2011,61.46,70.25,26.30,0.00,4.7
237,0.0026,99.94,3.1980,60.77,69.72,24.95,0.00,4.6
238,0.0014,99.95,3.1998,61.40,69.40,29.40,0.00,4.7
239,0.0011,99.97,3.0894,62.21,71.11,26.60,0.00,4.8
240,0.0015,99.96,3.3479,60.52,69.17,25.90,0.00,4.8
241,0.0015,99.96,3.2125,61.30,70.29,25.35,0.00,5.0
242,0.0009,99.98,3.2392,61.41,70.30,25.85,0.00,5.1
243,0.0018,99.94,3.1639,61.56,70.16,27.15,0.00,4.8
244,0.0033,99.90,3.3090,60.60,69.75,24.00,0.00,5.0
245,0.0017,99.95,3.2422,60.76,69.61,25.35,0.00,4.7
246,0.0020,99.94,3.1163,62.04,70.78,27.10,0.00,4.4
247,0.0016,99.97,3.1963,60.93,69.34,27.30,0.00,4.6
248,0.0015,99.94,3.1137,61.68,70.40,26.80,0.00,4.3
249,0.0011,99.98,3.2610,61.15,70.28,24.65,0.00,4.8
250,0.0009,99.99,3.2268,61.49,70.74,24.50,0.00,5.0
251,0.0009,99.97,3.3155,60.67,70.06,23.10,0.00,5.1
252,0.0012,99.96,3.3290,60.83,70.41,22.50,0.00,5.0
253,0.0011,99.98,3.3862,60.61,70.34,21.70,0.00,4.6
254,0.0011,99.98,3.3541,61.13,70.55,23.45,0.00,4.6
255,0.0012,99.95,3.1649,61.96,71.12,25.30,0.00,4.7
256,0.0014,99.96,3.3455,60.93,69.84,25.30,0.00,5.2
257,0.0004,100.00,3.3892,60.72,69.51,25.55,0.00,5.1
258,0.0007,99.98,3.3352,61.34,70.20,25.90,0.00,4.5
259,0.0004,99.99,3.3609,61.43,70.03,27.05,0.00,4.7
260,0.0007,99.98,3.3914,61.54,70.12,27.20,0.00,4.9
261,0.0022,99.94,3.3079,61.15,70.53,23.65,0.00,4.9
262,0.0014,99.96,3.3983,60.50,70.06,22.25,0.00,4.7
263,0.0011,99.96,3.2943,61.41,70.56,24.80,0.00,4.8
264,0.0007,99.97,3.3619,61.13,69.92,25.95,0.00,5.1
265,0.0010,99.96,3.2508,61.58,70.26,26.85,0.00,5.2
266,0.0011,99.98,3.3007,61.70,70.47,26.60,0.00,4.8
267,0.0007,99.99,3.2696,61.55,70.14,27.20,0.00,4.6
268,0.0010,99.97,3.2563,61.76,70.80,25.60,0.00,5.0
269,0.0006,99.99,3.3157,61.42,70.40,25.50,0.00,4.9
270,0.0005,99.98,3.2470,62.10,70.80,27.30,0.00,5.1
271,0.0016,99.95,3.2608,61.63,70.79,25.00,0.00,4.5
272,0.0010,99.96,3.3100,61.31,70.70,23.75,0.00,4.8
273,0.0003,100.00,3.3645,61.28,70.65,23.80,0.00,4.7
274,0.0009,99.96,3.4135,60.91,70.33,23.25,0.00,4.8
275,0.0009,99.98,3.4035,60.77,69.88,24.35,0.00,4.7
276,0.0002,100.00,3.4163,60.90,70.06,24.25,0.00,4.8
277,0.0008,99.98,3.4467,60.75,69.99,23.80,0.00,5.1
278,0.0006,99.99,3.4593,60.91,70.24,23.60,0.00,4.8
279,0.0005,99.98,3.4563,60.91,70.06,24.30,0.00,4.8
280,0.0006,99.98,3.4114,61.11,70.26,24.50,0.00,4.7
281,0.0012,99.96,3.4151,61.01,70.44,23.30,0.00,4.3
282,0.0007,99.98,3.3947,61.21,70.45,24.25,0.00,4.7
283,0.0003,99.99,3.4545,61.10,70.36,24.05,0.00,4.6
284,0.0005,99.98,3.4449,60.86,70.17,23.60,0.00,4.5
285,0.0008,99.98,3.4584,61.21,70.42,24.35,0.00,4.5
286,0.0008,99.96,3.4439,60.81,70.10,23.65,0.00,4.8
287,0.0004,99.98,3.4959,60.67,70.21,22.50,0.00,4.8
288,0.0006,99.98,3.4497,61.01,70.40,23.45,0.00,5.0
289,0.0003,99.99,3.4677,61.11,70.53,23.45,0.00,4.7
290,0.0002,100.00,3.4957,60.91,70.24,23.60,0.00,4.9
291,0.0005,99.98,3.5374,60.70,70.19,22.75,0.00,4.9
292,0.0003,100.00,3.4946,60.85,70.31,23.00,0.00,5.2
293,0.0004,99.99,3.4902,60.97,70.25,23.85,0.00,4.7
294,0.0003,99.99,3.5028,61.00,70.39,23.45,0.00,4.8
295,0.0008,99.96,3.5131,61.06,70.41,23.65,0.00,4.8
296,0.0004,99.99,3.4601,61.36,70.56,24.55,0.00,5.0
297,0.0003,99.99,3.5749,60.56,70.29,21.65,0.00,4.5
298,0.0002,100.00,3.5059,61.08,70.56,23.15,0.00,5.1
299,0.0007,99.97,3.5663,60.93,70.50,22.65,0.00,5.1
300,0.0004,99.99,3.4705,61.05,70.49,23.30,0.00,5.1
